AVERAGE_SPEED_DIFF,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,is_weekend,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,NoData,céu limpo,céu pouco nublado,nublado,nuvens dispersas,DARK,LIGHT
None,0.0,84.5,5.0,1028.0,100.0,1.0,0,84.5,44.3,0.0,0.0,1.0,0.2697967711570243,0.9629172873477992,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,0,0,0,1,0
Medium,26.2,86.8,12.0,1004.0,87.0,5.0,0,113.0,26.500884955752213,7.999115044247787,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,1
Low,10.9,73.2,17.0,1020.0,82.0,4.0,0,84.10000000000001,30.376694411414977,4.523305588585021,-0.866025403784439,0.49999999999999933,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,0,0,0,1,0
Medium,28.2,87.4,19.0,1020.0,83.0,1.0,0,115.60000000000001,30.54463667820069,9.85536332179931,-0.8660254037844384,-0.5000000000000004,0.13616664909624665,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,0,0,0,0,1,0,1
Low,3.7,67.0,12.0,1030.0,93.0,0.0,0,70.7,35.91654879773691,1.9834512022630904,1.2246467991473532e-16,-1.0,0.9790840876823228,0.20345601305263397,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,0,0,0,1,1,0
Medium,86.5,97.6,15.0,1021.0,82.0,9.0,0,184.1,18.34307441607822,16.25692558392178,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,0,0,0,1,0,1
Very_High,79.1,62.9,15.0,1015.0,100.0,2.0,0,142.0,20.81901408450704,26.18098591549296,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,0,1
None,1.3,76.4,15.0,1018.0,100.0,1.0,0,77.7,42.67387387387387,0.7261261261261254,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,0,0,1,0,1,0
Medium,25.1,76.8,18.0,1022.0,72.0,1.0,0,101.9,25.323650637880274,8.276349362119728,-0.866025403784439,0.49999999999999933,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,0,0,1,0,1
Low,4.2,62.4,15.0,1018.0,100.0,3.0,0,66.6,40.38198198198199,2.7180180180180145,-0.8660254037844384,-0.5000000000000004,0.9976687691905392,-0.06824241336467088,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,0,0,0,1,0,1
Low,15.3,72.3,18.0,1021.0,63.0,6.0,0,87.6,28.721917808219175,6.0780821917808225,0.0,1.0,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,0,1,0,0,0,1
Very_High,92.4,78.8,3.0,1030.0,93.0,1.0,0,171.2,22.185514018691592,26.01448598130841,0.0,1.0,0.631087944326053,-0.7757112907044197,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,0,0,0,0,1
Medium,5.8,82.2,5.0,1029.0,66.0,4.0,0,88.0,39.69886363636363,2.801136363636367,0.8660254037844386,0.5000000000000001,0.9422609221188205,-0.33487961217098616,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,0,1,0,0,0,1,0
None,0.0,89.6,5.0,1030.0,81.0,2.0,0,89.6,41.1,0.0,0.8660254037844386,0.5000000000000001,0.9790840876823228,0.20345601305263397,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,0,1,0,0,0,1,0
Medium,34.9,85.6,26.0,1023.0,42.0,4.0,0,120.5,27.065228215767636,11.034771784232365,-0.8660254037844384,-0.5000000000000004,0.3984010898462418,-0.9172113015054528,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,0,0,0,1
High,29.9,76.2,18.0,1019.0,93.0,0.0,0,106.1,29.589443920829414,11.610556079170589,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,1,0,0,0,0,0,1
High,61.4,68.6,18.0,1014.0,68.0,4.0,0,130.0,18.152615384615384,16.247384615384615,0.8660254037844386,0.5000000000000001,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,0,0,1,0,0,0,1
Medium,15.3,85.4,20.0,1013.0,52.0,4.0,0,100.7,30.4454816285998,5.454518371400198,-0.866025403784439,0.49999999999999933,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,0,0,0,0,1
None,0.8,68.4,10.0,1010.0,87.0,6.0,0,69.2,43.98554913294798,0.5144508670520196,1.2246467991473532e-16,-1.0,0.8878852184023752,0.4600650377311522,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9680771188662043,-0.2506525322587205,1,0,0,0,0,1,0
None,2.4,89.7,13.0,1019.0,100.0,7.0,0,92.10000000000001,41.19771986970684,1.1022801302931597,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0,0,1,0
Low,6.9,71.3,14.0,1015.0,62.0,7.0,0,78.2,35.55882352941176,3.441176470588239,0.0,1.0,0.8878852184023752,0.4600650377311522,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,0,0,0,1,1,0
Low,10.4,81.3,13.0,1010.0,93.0,9.0,0,91.7,39.45310796074155,5.046892039258452,0.0,1.0,0.5195839500354336,0.8544194045464886,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.10116832198743228,-0.9948693233918952,1,0,0,0,0,1,0
None,1.7,71.6,6.0,1020.0,100.0,0.0,0,73.3,40.24447476125512,0.9555252387448832,1.2246467991473532e-16,-1.0,0.8878852184023752,0.4600650377311522,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000489,1,0,0,0,0,1,0
High,67.5,82.2,11.0,1018.0,93.0,3.0,0,149.7,17.406412825651305,14.293587174348694,0.8660254037844387,-0.4999999999999998,-0.816969893010442,-0.5766803221148672,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,0,0,0,1
None,0.0,87.0,15.0,1017.0,100.0,0.0,0,87.0,41.9,0.0,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.29936312297335804,-0.9541392564000488,1,0,0,0,0,1,0
Very_High,107.1,76.6,5.0,1031.0,100.0,1.0,0,183.7,20.64071856287425,28.85928143712575,1.2246467991473532e-16,-1.0,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,0,0,0,0,1,0,1
Very_High,77.0,87.0,21.0,1018.0,73.0,7.0,0,164.0,22.227439024390243,19.672560975609755,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.7587581226927909,0,0,0,0,1,0,1
None,7.6,77.1,22.0,1024.0,83.0,2.0,0,84.69999999999999,39.41475796930342,3.885242030696574,0.8660254037844387,-0.4999999999999998,-0.2697967711570244,0.9629172873477992,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,1,0,0,0,1,0
None,2.2,61.2,15.0,1021.0,63.0,2.0,0,63.400000000000006,34.94384858044164,1.256151419558364,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,1,0,0,0,0,1,0
Very_High,65.2,85.7,25.0,1020.0,27.0,2.0,0,150.9,26.181378396288935,19.918621603711067,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,0,0,0,1,0
Low,4.6,83.1,16.0,1018.0,100.0,1.0,0,87.69999999999999,39.797035347776514,2.2029646522234856,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,0,0,0,0,1,1,0
Low,2.3,88.3,14.0,1020.0,100.0,1.0,0,90.6,43.95507726269316,1.1449227373068425,0.8660254037844387,-0.4999999999999998,0.9976687691905392,-0.06824241336467088,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,1,0
High,67.4,83.4,23.0,1016.0,83.0,4.0,0,150.8,22.564456233421748,18.23554376657825,0.0,1.0,-0.9976687691905392,-0.06824241336467135,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,1,0,0,0,1
Low,19.8,94.6,11.0,1026.0,66.0,3.0,0,114.39999999999999,30.678846153846155,6.421153846153846,0.8660254037844386,0.5000000000000001,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,0,1,0,0,0,1,0
Low,11.5,87.1,12.0,1029.0,100.0,1.0,0,98.6,36.924746450304255,4.875253549695742,-0.8660254037844384,-0.5000000000000004,-0.2697967711570244,0.9629172873477992,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,0,0,0,1,1,0
Very_High,92.6,63.0,11.0,1012.0,82.0,5.0,0,155.6,19.07005141388175,28.029948586118252,1.2246467991473532e-16,-1.0,0.9422609221188205,-0.33487961217098616,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,0,0,0,0,1,0,1
High,70.3,85.5,22.0,1010.0,49.0,7.0,0,155.8,19.04268292682927,15.657317073170734,-2.4492935982947064e-16,1.0,-0.816969893010442,-0.5766803221148672,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,0,1,0,0,0,1
Medium,39.8,89.3,27.0,1020.0,48.0,3.0,0,129.1,25.870023237800154,11.529976762199844,0.0,1.0,-0.6310879443260528,-0.7757112907044198,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,0,1,0,0,0,0,1
Low,14.0,71.8,22.0,1014.0,56.0,3.0,0,85.8,26.94592074592075,5.2540792540792545,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,1,0,0,0,0,0,1
Medium,17.0,86.1,20.0,1022.0,77.0,3.0,0,103.1,39.4172647914646,7.782735208535399,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,0,1,0,0,0,1
Very_High,106.7,72.8,14.0,1016.0,100.0,1.0,0,179.5,18.331810584958216,26.868189415041787,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0,0,0,1
Medium,12.0,71.9,23.0,1018.0,53.0,5.0,0,83.9,33.85041716328963,5.649582836710373,0.8660254037844386,0.5000000000000001,-0.3984010898462412,-0.9172113015054532,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
Medium,26.2,87.0,25.0,1014.0,45.0,6.0,0,113.2,32.35600706713781,9.743992932862191,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.20129852008866006,0.9795299412524945,0,1,0,0,0,0,1
None,0.0,75.1,13.0,1018.0,100.0,1.0,0,75.1,42.0,0.0,0.0,1.0,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,1,0
None,2.1,80.2,10.0,1026.0,71.0,4.0,0,82.3,38.97934386391252,1.0206561360874815,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.20345601305263397,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,1,0,0,0,1,0
Medium,32.4,87.4,20.0,1017.0,60.0,2.0,0,119.80000000000001,29.47378964941569,10.92621035058431,1.2246467991473532e-16,-1.0,-0.816969893010442,-0.5766803221148672,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.9377521321470804,0.3473052528448203,0,1,0,0,0,0,1
None,2.1,83.6,11.0,1030.0,81.0,2.0,0,85.69999999999999,36.87374562427071,0.926254375729286,-0.8660254037844384,-0.5000000000000004,-0.2697967711570244,0.9629172873477992,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,1,0,0,0,0,1,0
None,0.0,82.2,18.0,1018.0,60.0,3.0,0,82.2,46.4,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,1,0,0,0,1,0
None,0.0,99.1,2.0,1027.0,93.0,0.0,0,99.1,40.1,0.0,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,0,0,0,1,1,0
High,161.9,97.1,21.0,1028.0,43.0,1.0,0,259.0,12.746718146718145,21.253281853281855,-0.866025403784439,0.49999999999999933,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,1,0,0,0,0,1
High,70.1,82.2,24.0,1021.0,57.0,5.0,0,152.3,22.020748522652656,18.77925147734734,0.0,1.0,-0.9976687691905392,-0.06824241336467135,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.8978045395707416,-0.4403941515576344,0,0,0,0,1,0,1
None,3.3,78.9,13.0,1007.0,71.0,1.0,0,82.2,42.32956204379562,1.7704379562043826,0.8660254037844386,0.5000000000000001,-0.2697967711570244,0.9629172873477992,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,1,0,0,0,1,0
Low,9.2,80.4,16.0,1016.0,63.0,3.0,0,89.60000000000001,38.405357142857135,4.394642857142863,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,0,0,0,1,0,1
Medium,20.9,80.1,19.0,1022.0,68.0,3.0,0,101.0,28.471188118811877,7.428811881188121,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,1,0,0,0,1
Medium,25.2,80.4,20.0,1020.0,100.0,2.0,0,105.60000000000001,30.378409090909088,9.52159090909091,0.8660254037844386,0.5000000000000001,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,0,0,0,0,1,0,1
Medium,16.5,71.5,14.0,1015.0,87.0,5.0,0,88.0,36.643750000000004,8.456249999999997,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,0,0,1,1,0
Very_High,51.9,72.3,16.0,1015.0,100.0,7.0,0,124.19999999999999,25.788164251207732,18.511835748792265,-0.8660254037844384,-0.5000000000000004,0.9422609221188205,-0.33487961217098616,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,0,0,0,1
None,0.0,76.3,12.0,1006.0,93.0,1.0,0,76.3,41.5,0.0,0.0,1.0,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,1,0,0,0,1,0
None,0.0,69.9,8.0,1019.0,87.0,1.0,0,69.9,39.0,0.0,-0.866025403784439,0.49999999999999933,0.730835964278124,0.6825531432186541,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,0,1,0,0,0,1,0
Medium,27.1,81.8,20.0,1017.0,64.0,4.0,0,108.9,32.22424242424242,10.67575757575758,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,0,1,0,0,0,1
High,92.4,91.6,20.0,1017.0,77.0,4.0,0,184.0,16.32869565217391,16.471304347826088,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,0,1,0,0,0,1
None,0.0,71.4,11.0,1005.0,93.0,2.0,0,71.4,39.2,0.0,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.8978045395707417,-0.44039415155763423,1,0,0,0,0,1,0
None,2.6,94.4,12.0,1028.0,100.0,1.0,0,97.0,36.20288659793815,0.9971134020618564,-0.866025403784439,0.49999999999999933,0.730835964278124,0.6825531432186541,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,0,0,1,1,0
Medium,30.6,95.1,16.0,1022.0,59.0,3.0,0,125.69999999999999,25.193556085918853,8.106443914081144,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952,0,1,0,0,0,0,1
Medium,24.2,92.4,12.0,1020.0,62.0,3.0,0,116.60000000000001,28.68679245283019,7.513207547169813,0.8660254037844386,0.5000000000000001,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,0,1
High,55.1,88.7,24.0,1016.0,69.0,4.0,0,143.8,22.082475660639776,13.71752433936022,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000489,1,0,0,0,0,0,1
High,36.3,83.6,19.0,1013.0,88.0,2.0,0,119.89999999999999,30.678899082568808,13.321100917431192,-2.4492935982947064e-16,1.0,-0.979084087682323,0.2034560130526333,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,0,0,0,1,0,1
Medium,18.3,80.8,23.0,1018.0,83.0,4.0,0,99.1,34.81493440968719,7.885065590312813,-0.866025403784439,0.49999999999999933,-0.6310879443260528,-0.7757112907044198,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,1
High,30.0,89.6,14.0,1008.0,82.0,9.0,0,119.6,33.7123745819398,11.287625418060202,-0.866025403784439,0.49999999999999933,-0.816969893010442,-0.5766803221148672,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,0,1
High,56.2,90.5,23.0,1020.0,68.0,2.0,0,146.7,20.419563735514657,12.680436264485344,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0,0,0,0,1,0,1
Low,13.2,89.7,15.0,1012.0,100.0,11.0,0,102.9,32.51516034985423,4.78483965014577,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,1,0,0,0,0,1,0
Medium,9.6,74.9,18.0,1018.0,100.0,7.0,0,84.5,37.40568047337279,4.794319526627213,-0.866025403784439,0.49999999999999933,0.631087944326053,-0.7757112907044197,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,0,1
None,0.0,86.4,14.0,1015.0,93.0,0.0,0,86.4,41.9,0.0,0.8660254037844387,-0.4999999999999998,0.9976687691905392,-0.06824241336467088,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9987165071710528,-0.05064916883871264,0,0,0,0,1,0,1
High,119.9,77.6,23.0,1020.0,60.0,4.0,0,197.5,15.441417721518985,23.858582278481013,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
High,50.2,78.0,18.0,1020.0,67.0,4.0,0,128.2,24.58034321372855,15.819656786271448,0.0,1.0,-0.9422609221188204,-0.3348796121709864,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0,0,0,1
None,0.0,81.7,11.0,1019.0,100.0,3.0,0,81.7,45.6,0.0,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.06824241336467088,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0,0,0,0,1,1,0
None,0.0,86.6,17.0,1013.0,93.0,1.0,0,86.6,42.4,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,1,0,0,0,0,1,0
None,1.3,76.3,15.0,1018.0,100.0,3.0,0,77.6,42.77126288659794,0.7287371134020617,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0,0,1,0
Medium,28.3,85.6,11.0,1026.0,93.0,1.0,0,113.89999999999999,23.898858647936787,7.901141352063213,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,0,0,0,0,1,0,1
None,1.4,64.5,14.0,1020.0,82.0,1.0,0,65.9,44.23975720789074,0.9602427921092627,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,1,0,0,0,0,1,0
